# 1D Sod shock tube solution
# scheme = muscl
# nsteps = 1104
# time =     0.2500000000
x,rho,u,p,E
    0.02900000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.03000000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.03100000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.03200000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.03300000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.03400000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.03500000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.03600000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.03700000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.03800000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.03900000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.04000000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.04100000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.04200000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.04300000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.04400000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.04500000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.04600000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.04700000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.04800000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.04900000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.05000000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.05100000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.05200000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.05300000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.05400000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.05500000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.05600000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.05700000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.05800000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.05900000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.06000000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.06100000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.06200000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.06300000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.06400000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.06500000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.06600000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.06700000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.06800000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.06900000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.07000000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.07100000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.07200000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.07300000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.07400000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.07500000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.07600000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.07700000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.07800000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.07900000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.08000000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.08100000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.08200000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.08300000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.08400000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.08500000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.08600000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.08700000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.08800000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.08900000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.09000000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.09100000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.09200000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.09300000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.09400000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.09500000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.09600000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.09700000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.09800000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.09900000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.10000000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.10100000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.10200000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.10300000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.10400000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.10500000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.10600000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.10700000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.10800000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.10900000,  1.0000000000E+00,  0.0000000000E+00,  1.0000000000E+00,  2.5000000000E+00
    0.11000000,  1.0000000000E+00,  5.0219114111E-17,  1.0000000000E+00,  2.5000000000E+00
    0.11100000,  1.0000000000E+00,  2.0107105278E-16,  1.0000000000E+00,  2.5000000000E+00
    0.11200000,  1.0000000000E+00,  5.0268887381E-16,  1.0000000000E+00,  2.5000000000E+00
    0.11300000,  1.0000000000E+00,  8.0431837702E-16,  1.0000000000E+00,  2.5000000000E+00
    0.11400000,  1.0000000000E+00,  1.1309875285E-15,  1.0000000000E+00,  2.5000000000E+00
    0.11500000,  1.0000000000E+00,  1.5080650366E-15,  1.0000000000E+00,  2.5000000000E+00
    0.11600000,  1.0000000000E+00,  1.8850600938E-15,  1.0000000000E+00,  2.5000000000E+00
    0.11700000,  1.0000000000E+00,  2.2120093737E-15,  1.0000000000E+00,  2.5000000000E+00
    0.11800000,  1.0000000000E+00,  2.6144064529E-15,  1.0000000000E+00,  2.5000000000E+00
    0.11900000,  1.0000000000E+00,  2.9413255166E-15,  1.0000000000E+00,  2.5000000000E+00
    0.12000000,  1.0000000000E+00,  3.3186252206E-15,  1.0000000000E+00,  2.5000000000E+00
    0.12100000,  1.0000000000E+00,  3.6957650165E-15,  1.0000000000E+00,  2.5000000000E+00
    0.12200000,  1.0000000000E+00,  4.0226827084E-15,  1.0000000000E+00,  2.5000000000E+00
    0.12300000,  1.0000000000E+00,  4.4249216043E-15,  1.0000000000E+00,  2.5000000000E+00
    0.12400000,  1.0000000000E+00,  4.7515830067E-15,  1.0000000000E+00,  2.5000000000E+00
    0.12500000,  1.0000000000E+00,  5.1286835505E-15,  1.0000000000E+00,  2.5000000000E+00
    0.12600000,  1.0000000000E+00,  5.5057116602E-15,  1.0000000000E+00,  2.5000000000E+00
    0.12700000,  1.0000000000E+00,  5.8326856874E-15,  1.0000000000E+00,  2.5000000000E+00
    0.12800000,  1.0000000000E+00,  6.2351257745E-15,  1.0000000000E+00,  2.5000000000E+00
    0.12900000,  1.0000000000E+00,  6.5620115029E-15,  1.0000000000E+00,  2.5000000000E+00
    0.13000000,  1.0000000000E+00,  6.9393091780E-15,  1.0000000000E+00,  2.5000000000E+00
    0.13100000,  1.0000000000E+00,  7.3164425818E-15,  1.0000000000E+00,  2.5000000000E+00
    0.13200000,  1.0000000000E+00,  7.6433113148E-15,  1.0000000000E+00,  2.5000000000E+00
    0.13300000,  1.0000000000E+00,  8.0455262061E-15,  1.0000000000E+00,  2.5000000000E+00
    0.13400000,  1.0000000000E+00,  8.3721546153E-15,  1.0000000000E+00,  2.5000000000E+00
    0.13500000,  1.0000000000E+00,  8.7492251315E-15,  1.0000000000E+00,  2.5000000000E+00
    0.13600000,  1.0000000000E+00,  9.1262674472E-15,  1.0000000000E+00,  2.5000000000E+00
    0.13700000,  1.0000000000E+00,  9.4532195047E-15,  1.0000000000E+00,  2.5000000000E+00
    0.13800000,  1.0000000000E+00,  9.8556719831E-15,  1.0000000000E+00,  2.5000000000E+00
    0.13900000,  1.0000000000E+00,  1.0182529929E-14,  1.0000000000E+00,  2.5000000000E+00
    0.14000000,  1.0000000000E+00,  1.0559796944E-14,  1.0000000000E+00,  2.5000000000E+00
    0.14100000,  1.0000000000E+00,  1.0936911946E-14,  1.0000000000E+00,  2.5000000000E+00
    0.14200000,  1.0000000000E+00,  1.1263750231E-14,  1.0000000000E+00,  2.5000000000E+00
    0.14300000,  1.0000000000E+00,  1.1665930460E-14,  1.0000000000E+00,  2.5000000000E+00
    0.14400000,  1.0000000000E+00,  1.1992569539E-14,  1.0000000000E+00,  2.5000000000E+00
    0.14500000,  1.0000000000E+00,  1.2369611977E-14,  1.0000000000E+00,  2.5000000000E+00
    0.14600000,  1.0000000000E+00,  1.2746681232E-14,  1.0000000000E+00,  2.5000000000E+00
    0.14700000,  1.0000000000E+00,  1.3073636434E-14,  1.0000000000E+00,  2.5000000000E+00
    0.14800000,  1.0000000000E+00,  1.3476081778E-14,  1.0000000000E+00,  2.5000000000E+00
    0.14900000,  1.0000000000E+00,  1.3828096324E-14,  1.0000000000E+00,  2.5000000000E+00
    0.15000000,  1.0000000000E+00,  1.4280696267E-14,  1.0000000000E+00,  2.5000000000E+00
    0.15100000,  1.0000000000E+00,  1.4934289131E-14,  1.0000000000E+00,  2.5000000000E+00
    0.15200000,  1.0000000000E+00,  1.5839210332E-14,  1.0000000000E+00,  2.5000000000E+00
    0.15300000,  1.0000000000E+00,  1.6919986846E-14,  1.0000000000E+00,  2.5000000000E+00
    0.15400000,  1.0000000000E+00,  1.8339994495E-14,  1.0000000000E+00,  2.5000000000E+00
    0.15500000,  1.0000000000E+00,  2.0124526690E-14,  1.0000000000E+00,  2.5000000000E+00
    0.15600000,  1.0000000000E+00,  2.2487673209E-14,  1.0000000000E+00,  2.5000000000E+00
    0.15700000,  1.0000000000E+00,  2.5353581921E-14,  1.0000000000E+00,  2.5000000000E+00
    0.15800000,  1.0000000000E+00,  2.8835397126E-14,  1.0000000000E+00,  2.5000000000E+00
    0.15900000,  1.0000000000E+00,  3.3008620424E-14,  1.0000000000E+00,  2.5000000000E+00
    0.16000000,  1.0000000000E+00,  3.7973636329E-14,  1.0000000000E+00,  2.5000000000E+00
    0.16100000,  1.0000000000E+00,  4.3944207778E-14,  1.0000000000E+00,  2.5000000000E+00
    0.16200000,  1.0000000000E+00,  5.0869942100E-14,  1.0000000000E+00,  2.5000000000E+00
    0.16300000,  1.0000000000E+00,  5.8989850173E-14,  1.0000000000E+00,  2.5000000000E+00
    0.16400000,  1.0000000000E+00,  6.8454979884E-14,  1.0000000000E+00,  2.5000000000E+00
    0.16500000,  1.0000000000E+00,  7.9415969692E-14,  1.0000000000E+00,  2.5000000000E+00
    0.16600000,  1.0000000000E+00,  9.1797663139E-14,  1.0000000000E+00,  2.5000000000E+00
    0.16700000,  1.0000000000E+00,  1.0605225496E-13,  1.0000000000E+00,  2.5000000000E+00
    0.16800000,  1.0000000000E+00,  1.2212966558E-13,  1.0000000000E+00,  2.5000000000E+00
    0.16900000,  1.0000000000E+00,  1.4016811152E-13,  1.0000000000E+00,  2.5000000000E+00
    0.17000000,  1.0000000000E+00,  1.6038116712E-13,  1.0000000000E+00,  2.5000000000E+00
    0.17100000,  1.0000000000E+00,  1.8276889025E-13,  1.0000000000E+00,  2.5000000000E+00
    0.17200000,  1.0000000000E+00,  2.0762046593E-13,  1.0000000000E+00,  2.5000000000E+00
    0.17300000,  1.0000000000E+00,  2.3507442184E-13,  1.0000000000E+00,  2.5000000000E+00
    0.17400000,  1.0000000000E+00,  2.6526870187E-13,  1.0000000000E+00,  2.5000000000E+00
    0.17500000,  1.0000000000E+00,  2.9835441399E-13,  1.0000000000E+00,  2.5000000000E+00
    0.17600000,  1.0000000000E+00,  3.3457032057E-13,  1.0000000000E+00,  2.5000000000E+00
    0.17700000,  1.0000000000E+00,  3.7381609456E-13,  1.0000000000E+00,  2.5000000000E+00
    0.17800000,  1.0000000000E+00,  4.1620421348E-13,  1.0000000000E+00,  2.5000000000E+00
    0.17900000,  1.0000000000E+00,  4.6186093898E-13,  1.0000000000E+00,  2.5000000000E+00
    0.18000000,  1.0000000000E+00,  5.1091197705E-13,  1.0000000000E+00,  2.5000000000E+00
    0.18100000,  1.0000000000E+00,  5.6328182578E-13,  1.0000000000E+00,  2.5000000000E+00
    0.18200000,  1.0000000000E+00,  6.1919686922E-13,  1.0000000000E+00,  2.5000000000E+00
    0.18300000,  1.0000000000E+00,  6.7835528453E-13,  1.0000000000E+00,  2.5000000000E+00
    0.18400000,  1.0000000000E+00,  7.4092038681E-13,  1.0000000000E+00,  2.5000000000E+00
    0.18500000,  1.0000000000E+00,  8.0676682813E-13,  1.0000000000E+00,  2.5000000000E+00
    0.18600000,  1.0000000000E+00,  8.7575599028E-13,  1.0000000000E+00,  2.5000000000E+00
    0.18700000,  1.0000000000E+00,  9.4785064402E-13,  1.0000000000E+00,  2.5000000000E+00
    0.18800000,  1.0000000000E+00,  1.0229247557E-12,  1.0000000000E+00,  2.5000000000E+00
    0.18900000,  1.0000000000E+00,  1.1008402182E-12,  1.0000000000E+00,  2.5000000000E+00
    0.19000000,  1.0000000000E+00,  1.1812325368E-12,  1.0000000000E+00,  2.5000000000E+00
    0.19100000,  1.0000000000E+00,  1.2640003538E-12,  1.0000000000E+00,  2.5000000000E+00
    0.19200000,  1.0000000000E+00,  1.3491944774E-12,  1.0000000000E+00,  2.5000000000E+00
    0.19300000,  1.0000000000E+00,  1.4369530535E-12,  1.0000000000E+00,  2.5000000000E+00
    0.19400000,  1.0000000000E+00,  1.5272255325E-12,  1.0000000000E+00,  2.5000000000E+00
    0.19500000,  1.0000000000E+00,  1.6189969234E-12,  1.0000000000E+00,  2.5000000000E+00
    0.19600000,  1.0000000000E+00,  1.7065154623E-12,  1.0000000000E+00,  2.5000000000E+00
    0.19700000,  1.0000000000E+00,  1.8641543377E-12,  1.0000000000E+00,  2.5000000000E+00
    0.19800000,  1.0000000000E+00,  2.5054500706E-12,  1.0000000000E+00,  2.5000000000E+00
    0.19900000,  1.0000000000E+00,  5.1537434060E-12,  9.9999999999E-01,  2.5000000000E+00
    0.20000000,  9.9999999999E-01,  1.4217123860E-11,  9.9999999998E-01,  2.5000000000E+00
    0.20100000,  9.9999999996E-01,  4.3915301488E-11,  9.9999999995E-01,  2.4999999999E+00
    0.20200000,  9.9999999988E-01,  1.3840399330E-10,  9.9999999984E-01,  2.4999999996E+00
    0.20300000,  9.9999999963E-01,  4.3787499050E-10,  9.9999999948E-01,  2.4999999987E+00
    0.20400000,  9.9999999883E-01,  1.3871855481E-09,  9.9999999836E-01,  2.4999999959E+00
    0.20500000,  9.9999999628E-01,  4.4029005104E-09,  9.9999999479E-01,  2.4999999870E+00
    0.20600000,  9.9999998816E-01,  1.4011050446E-08,  9.9999998342E-01,  2.4999999586E+00
    0.20700000,  9.9999996220E-01,  4.4720552481E-08,  9.9999994709E-01,  2.4999998677E+00
    0.20800000,  9.9999987899E-01,  1.4318288913E-07,  9.9999983058E-01,  2.4999995765E+00
    0.20900000,  9.9999961139E-01,  4.5981026804E-07,  9.9999945595E-01,  2.4999986399E+00
    0.21000000,  9.9999874852E-01,  1.4807656966E-06,  9.9999824794E-01,  2.4999956198E+00
    0.21100000,  9.9999595930E-01,  4.7810168090E-06,  9.9999434304E-01,  2.4999858576E+00
    0.21200000,  9.9998692244E-01,  1.5473560535E-05,  9.9998169157E-01,  2.4999542290E+00
    0.21300000,  9.9995758144E-01,  5.0190197781E-05,  9.9994061558E-01,  2.4998515402E+00
    0.21400000,  9.9986212170E-01,  1.6313916655E-04,  9.9980698616E-01,  2.4995174787E+00
    0.21500000,  9.9955088064E-01,  5.3140886780E-04,  9.9937138791E-01,  2.4984286109E+00
    0.21600000,  9.9853303853E-01,  1.7359515022E-03,  9.9794769361E-01,  2.4948707386E+00
    0.21700000,  9.9519065065E-01,  5.6964119979E-03,  9.9327816128E-01,  2.4832115497E+00
    0.21800000,  9.8419574770E-01,  1.8804290833E-02,  9.7795101143E-01,  2.4450515350E+00
    0.21900000,  9.6568817402E-01,  4.1170206075E-02,  9.5228557579E-01,  2.3815323534E+00
    0.22000000,  9.5308693785E-01,  5.6613270695E-02,  9.3491315821E-01,  2.3388102471E+00
    0.22100000,  9.4573241073E-01,  6.5686103655E-02,  9.2482730024E-01,  2.3141085095E+00
    0.22200000,  9.4096602848E-01,  7.1597250258E-02,  9.1830682570E-01,  2.2981788384E+00
    0.22300000,  9.3750873282E-01,  7.5899748482E-02,  9.1358545038E-01,  2.2866640129E+00
    0.22400000,  9.3475244913E-01,  7.9338935887E-02,  9.0982636823E-01,  2.2775078982E+00
    0.22500000,  9.3238409854E-01,  8.2300521762E-02,  9.0659993126E-01,  2.2696575221E+00
    0.22600000,  9.3023031413E-01,  8.4998954927E-02,  9.0366868639E-01,  2.2625320904E+00
    0.22700000,  9.2818824773E-01,  8.7562011456E-02,  9.0089201689E-01,  2.2557883010E+00
    0.22800000,  9.2619136769E-01,  9.0072707382E-02,  8.9817915900E-01,  2.2492050357E+00
    0.22900000,  9.2419125094E-01,  9.2591815882E-02,  8.9546424281E-01,  2.2426222657E+00
    0.23000000,  9.2214841906E-01,  9.5169236977E-02,  8.9269375789E-01,  2.2359104285E+00
    0.23100000,  9.2002982473E-01,  9.7847086683E-02,  8.8982310015E-01,  2.2289619573E+00
    0.23200000,  9.1781147179E-01,  1.0065633674E-01,  8.8682008717E-01,  2.2216997123E+00
    0.23300000,  9.1548349879E-01,  1.0361027659E-01,  8.8367178357E-01,  2.2140933575E+00
    0.23400000,  9.1305335623E-01,  1.0670030429E-01,  8.8038870494E-01,  2.2061692980E+00
    0.23500000,  9.1054317764E-01,  1.0989904593E-01,  8.7700115016E-01,  2.1980015547E+00
    0.23600000,  9.0798166819E-01,  1.1317050429E-01,  8.7354815708E-01,  2.1896849089E+00
    0.23700000,  9.0539522189E-01,  1.1648132909E-01,  8.7006548842E-01,  2.1813058770E+00
    0.23800000,  9.0280274786E-01,  1.1980748300E-01,  8.6657868766E-01,  2.1729260591E+00
    0.23900000,  9.0021500923E-01,  1.2313519459E-01,  8.6310224630E-01,  2.1645802700E+00
    0.24000000,  8.9763659922E-01,  1.2645852620E-01,  8.5964231562E-01,  2.1562831831E+00
    0.24100000,  8.9506848007E-01,  1.2977618378E-01,  8.5620015380E-01,  2.1480376926E+00
    0.24200000,  8.9250997584E-01,  1.3308899038E-01,  8.5277481864E-01,  2.1398414181E+00
    0.24300000,  8.8995996817E-01,  1.3639835625E-01,  8.4936477730E-01,  2.1316905785E+00
    0.24400000,  8.8741745449E-01,  1.3970555432E-01,  8.4596865553E-01,  2.1235817869E+00
    0.24500000,  8.8488171989E-01,  1.4301149102E-01,  8.4258546765E-01,  2.1155125964E+00
    0.24600000,  8.8235232472E-01,  1.4631671843E-01,  8.3921460019E-01,  2.1074814566E+00
    0.24700000,  8.7982903104E-01,  1.4962152905E-01,  8.3585571329E-01,  2.0994874744E+00
    0.24800000,  8.7731172679E-01,  1.5292605359E-01,  8.3250863860E-01,  2.0915301683E+00
    0.24900000,  8.7480036871E-01,  1.5623033371E-01,  8.2917330134E-01,  2.0836092808E+00
    0.25000000,  8.7229494626E-01,  1.5953436766E-01,  8.2584967014E-01,  2.0757246582E+00
    0.25100000,  8.6979546201E-01,  1.6283813611E-01,  8.2253772924E-01,  2.0678761838E+00
    0.25200000,  8.6730192223E-01,  1.6614161565E-01,  8.1923746549E-01,  2.0600637470E+00
    0.25300000,  8.6481433271E-01,  1.6944478521E-01,  8.1594886336E-01,  2.0522872320E+00
    0.25400000,  8.6233269663E-01,  1.7274762833E-01,  8.1267190352E-01,  2.0445465142E+00
    0.25500000,  8.5985701314E-01,  1.7605013301E-01,  8.0940656235E-01,  2.0368414593E+00
    0.25600000,  8.5738727676E-01,  1.7935229074E-01,  8.0615281203E-01,  2.0291719230E+00
    0.25700000,  8.5492347823E-01,  1.8265409617E-01,  8.0291062146E-01,  2.0215377540E+00
    0.25800000,  8.5246560643E-01,  1.8595554747E-01,  7.9967995791E-01,  2.0139387973E+00
    0.25900000,  8.5001364998E-01,  1.8925664615E-01,  7.9646078786E-01,  2.0063748973E+00
    0.26000000,  8.4756759720E-01,  1.9255739528E-01,  7.9325307615E-01,  1.9988458946E+00
    0.26100000,  8.4512743509E-01,  1.9585779712E-01,  7.9005678435E-01,  1.9913516220E+00
    0.26200000,  8.4269314872E-01,  1.9915785229E-01,  7.8687187060E-01,  1.9838919039E+00
    0.26300000,  8.4026472216E-01,  2.0245756159E-01,  7.8369829180E-01,  1.9764665618E+00
    0.26400000,  8.3784214002E-01,  2.0575692867E-01,  7.8053600649E-01,  1.9690754225E+00
    0.26500000,  8.3542538785E-01,  2.0905596089E-01,  7.7738497594E-01,  1.9617183203E+00
    0.26600000,  8.3301445113E-01,  2.1235466748E-01,  7.7424516252E-01,  1.9543950934E+00
    0.26700000,  8.3060931383E-01,  2.1565305676E-01,  7.7111652721E-01,  1.9471055764E+00
    0.26800000,  8.2820995838E-01,  2.1895113504E-01,  7.6799902871E-01,  1.9398495986E+00
    0.26900000,  8.2581636713E-01,  2.2224890773E-01,  7.6489262466E-01,  1.9326269867E+00
    0.27000000,  8.2342852379E-01,  2.2554638114E-01,  7.6179727346E-01,  1.9254375699E+00
    0.27100000,  8.2104641344E-01,  2.2884356281E-01,  7.5871293458E-01,  1.9182811807E+00
